2025-01-05 22:04:24,929 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 17:25:49,458 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 17:25:49,486 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 17:25:49,486 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 17:25:50,028 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 17:58:54,492 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 17:58:54,542 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 17:58:54,542 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 17:58:54,559 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 18:00:00,262 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:00:00,296 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:00:00,297 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:00:00,317 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 18:00:28,082 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:00:28,155 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:00:28,155 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:00:32,470 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:00:32,501 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:00:32,501 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:00:51,194 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:00:51,219 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:00:51,219 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:00:51,227 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 18:01:33,280 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:01:33,340 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:01:33,340 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:01:33,349 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 18:02:43,991 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:02:44,017 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:02:44,017 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:02:44,038 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 18:11:19,304 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:11:19,377 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:11:19,377 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:11:19,391 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 18:18:40,707 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 18:18:40,734 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 18:18:40,734 - crustdata_assistant - INFO - Loaded existing vector store
2025-01-06 18:18:40,742 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:37:25,942 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:37:25,989 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:37:25,989 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:37:25,997 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:37:25,998 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:38:00,572 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 22:38:01,263 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 22:44:02,398 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:44:02,424 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:44:02,424 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:44:02,434 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:44:02,435 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:48:21,466 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:48:21,493 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:48:21,493 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:48:21,501 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:48:21,501 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:48:29,826 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 22:48:29,827 - crustdata_assistant - INFO - fc6e33a7-0646-4d13-ad03-a0f021d6ddce
2025-01-06 22:48:29,828 - crustdata_assistant - INFO - add conversation context
2025-01-06 22:48:31,636 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 22:48:52,483 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:48:52,504 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:48:52,504 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:48:52,512 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:48:52,512 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:49:06,251 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 22:49:06,252 - crustdata_assistant - INFO - fc6e33a7-0646-4d13-ad03-a0f021d6ddce
2025-01-06 22:49:06,252 - crustdata_assistant - INFO - add conversation context
2025-01-06 22:49:06,707 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 22:50:30,316 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:50:30,339 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:50:30,339 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:50:30,348 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:50:30,348 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:50:35,780 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 22:50:35,781 - crustdata_assistant - INFO - fc6e33a7-0646-4d13-ad03-a0f021d6ddce
2025-01-06 22:50:35,781 - crustdata_assistant - INFO - added conversation context
2025-01-06 22:50:35,782 - crustdata_assistant - INFO - user_question:
RECENT MESSAGES:
USER: How do I search for people given their current title, current company and location?

New question:
How do I search for people given their current title, current company and location?
2025-01-06 22:50:36,465 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 22:51:00,068 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 22:51:00,068 - crustdata_assistant - INFO - 55c7f1f4-4564-4db2-8b6e-9720ba7e8cf0
2025-01-06 22:51:00,069 - crustdata_assistant - INFO - added conversation context
2025-01-06 22:51:00,069 - crustdata_assistant - INFO - user_question:
RECENT MESSAGES:
USER: How do I search for people given their current title, current company and location?

New question:
How do I search for people given their current title, current company and location?
2025-01-06 22:51:00,555 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 22:52:36,861 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:52:36,887 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:52:36,887 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:52:36,895 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:53:02,489 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 22:53:02,515 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 22:53:02,515 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 22:53:02,523 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 22:53:02,524 - crustdata_assistant - INFO - prompt:
input_variables=['context', 'question'] messages=[SystemMessagePromptTemplate(prompt=PromptTemplate(input_variables=['context'], template="You are an AI assistant. \n                          Use the provided documentation to answer queries.\n                          If it's not found in the context, state that you don't have the information.\n\n                          Context: {context}\n                       ")), HumanMessagePromptTemplate(prompt=PromptTemplate(input_variables=['question'], template='{question}'))]
2025-01-06 22:53:02,524 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 22:53:18,243 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 22:53:18,246 - crustdata_assistant - INFO - 55c7f1f4-4564-4db2-8b6e-9720ba7e8cf0
2025-01-06 22:53:18,246 - crustdata_assistant - INFO - added conversation context
2025-01-06 22:53:18,246 - crustdata_assistant - INFO - user_question:
RECENT MESSAGES:
USER: How do I search for people given their current title, current company and location?

New question:
How do I search for people given their current title, current company and location?
2025-01-06 22:53:18,724 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 23:14:00,091 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 23:14:00,141 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 23:14:00,141 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 23:14:00,150 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 23:14:00,151 - crustdata_assistant - INFO - prompt:
input_variables=['context', 'question'] messages=[SystemMessagePromptTemplate(prompt=PromptTemplate(input_variables=['context'], template="You are an AI assistant. \n                          Use the provided documentation to answer queries.\n                          If it's not found in the context, state that you don't have the information.\n\n                          Context: {context}\n                       ")), HumanMessagePromptTemplate(prompt=PromptTemplate(input_variables=['question'], template='{question}'))]
2025-01-06 23:14:00,151 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 23:14:09,324 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 23:14:09,325 - crustdata_assistant - INFO - 55c7f1f4-4564-4db2-8b6e-9720ba7e8cf0
2025-01-06 23:14:09,325 - crustdata_assistant - INFO - added conversation context
2025-01-06 23:14:09,325 - crustdata_assistant - INFO - user_question:
RECENT MESSAGES:
USER: How do I search for people given their current title, current company and location?

New question:
How do I search for people given their current title, current company and location?
2025-01-06 23:14:09,863 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 23:15:15,828 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 23:15:15,829 - crustdata_assistant - INFO - 55c7f1f4-4564-4db2-8b6e-9720ba7e8cf0
2025-01-06 23:15:15,829 - crustdata_assistant - INFO - added conversation context
2025-01-06 23:15:15,829 - crustdata_assistant - INFO - user_question:
RECENT MESSAGES:
USER: How do I search for people given their current title, current company and location?

USER: How do I search for people given their current title, current company and location?

New question:
How do I search for people given their current title, current company and location?
2025-01-06 23:15:16,408 - crustdata_assistant - ERROR - Error in get_response: 
2025-01-06 23:15:47,770 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 23:15:47,804 - crustdata_assistant - INFO - Loaded vector store from /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index
2025-01-06 23:15:47,804 - crustdata_assistant - INFO - Loaded existing vectorstore from disk.
2025-01-06 23:15:47,819 - crustdata_assistant - INFO - CrustDataAgent initialized.
2025-01-06 23:15:47,819 - crustdata_assistant - INFO - prompt:
input_variables=['context', 'question'] messages=[SystemMessagePromptTemplate(prompt=PromptTemplate(input_variables=['context'], template="You are an AI assistant. \n                          Use the provided documentation to answer queries.\n                          If it's not found in the context, state that you don't have the information.\n\n                          Context: {context}\n                       ")), HumanMessagePromptTemplate(prompt=PromptTemplate(input_variables=['question'], template='{question}'))]
2025-01-06 23:15:47,820 - crustdata_assistant - INFO - ChatHandler initialized successfully
2025-01-06 23:15:58,131 - crustdata_assistant - INFO - New user message: How do I search for people given their current tit...
2025-01-06 23:15:58,132 - crustdata_assistant - INFO - 55c7f1f4-4564-4db2-8b6e-9720ba7e8cf0
2025-01-06 23:15:58,133 - crustdata_assistant - INFO - added conversation context
2025-01-06 23:15:58,133 - crustdata_assistant - INFO - user_question:
RECENT MESSAGES:
USER: How do I search for people given their current title, current company and location?

New question:
How do I search for people given their current title, current company and location?
2025-01-06 23:15:58,590 - crustdata_assistant - ERROR - Error in get_response:
Traceback (most recent call last):
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/api/chat_handler.py", line 198, in get_response
    response_text = await self.retrieval_chain.ainvoke(user_question)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/runnables/base.py", line 2087, in ainvoke
    input = await step.ainvoke(
            ^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/runnables/base.py", line 2719, in ainvoke
    results = await asyncio.gather(
              ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/retrievers.py", line 137, in ainvoke
    return await self.aget_relevant_documents(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/retrievers.py", line 280, in aget_relevant_documents
    raise e
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/retrievers.py", line 273, in aget_relevant_documents
    result = await self._aget_relevant_documents(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/vectorstores.py", line 674, in _aget_relevant_documents
    docs = await self.vectorstore.asimilarity_search(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_community/vectorstores/faiss.py", line 536, in asimilarity_search
    docs_and_scores = await self.asimilarity_search_with_score(
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_community/vectorstores/faiss.py", line 424, in asimilarity_search_with_score
    docs = await self.asimilarity_search_with_score_by_vector(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_community/vectorstores/faiss.py", line 361, in asimilarity_search_with_score_by_vector
    return await run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_core/runnables/config.py", line 493, in run_in_executor
    return await asyncio.get_running_loop().run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/concurrent/futures/thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/langchain_community/vectorstores/faiss.py", line 300, in similarity_search_with_score_by_vector
    scores, indices = self.index.search(vector, k if filter is None else fetch_k)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/.venv/lib/python3.11/site-packages/faiss/class_wrappers.py", line 329, in replacement_search
    assert d == self.d
           ^^^^^^^^^^^
AssertionError
2025-01-06 23:17:16,148 - crustdata_assistant - INFO - Initializing ChatHandler
2025-01-06 23:17:16,172 - crustdata_assistant - ERROR - Error loading vector store: Error in faiss::FileIOReader::FileIOReader(const char *) at /Users/runner/work/faiss-wheels/faiss-wheels/faiss/faiss/impl/io.cpp:68: Error: 'f' failed: could not open /Users/vedantbarbhaya/PycharmProjects/CrustDataProject/CrustDataProject/backend/app/vector_store/faiss_index/index.faiss for reading: No such file or directory
2025-01-06 23:17:16,173 - crustdata_assistant - INFO - No existing vectorstore found; creating a new one.
2025-01-06 23:17:16,173 - crustdata_assistant - INFO - Loaded markdown file: api_docs_1.md
2025-01-06 23:17:16,173 - crustdata_assistant - INFO - Loaded markdown file: api_docs_4.md
2025-01-06 23:17:16,174 - crustdata_assistant - INFO - Loaded markdown file: api_docs_2.md
2025-01-06 23:17:16,174 - crustdata_assistant - INFO - Processing document: api_docs_1
